Source,Target,Type,Weight,edge_type,layer,source_label,target_label
12398,12402,Undirected,1.0,intra,F4-C4,F4-C4_t878,F4-C4_t882
13693,23933,Undirected,1.0,inter,C4-P4<->P7-T7,C4-P4_t893,P7-T7_t893
19960,27640,Undirected,1.0,inter,P8-O2<->FT10-T8,P8-O2_t760,FT10-T8_t760
6120,15080,Undirected,1.0,inter,FP1-F3<->P4-O2,FP1-F3_t1000,P4-O2_t1000
8486,18726,Undirected,1.0,inter,C3-P3<->T8-P8-0,C3-P3_t806,T8-P8-0_t806
24998,25011,Undirected,1.0,intra,T7-FT9,T7-FT9_t678,T7-FT9_t691
25932,27212,Undirected,1.0,inter,FT9-FT10<->FT10-T8,FT9-FT10_t332,FT10-T8_t332
10602,10605,Undirected,1.0,intra,FP2-F4,FP2-F4_t362,FP2-F4_t365
20348,26748,Undirected,1.0,inter,P8-O2<->FT9-FT10,P8-O2_t1148,FT9-FT10_t1148
15131,27931,Undirected,1.0,inter,P4-O2<->FT10-T8,P4-O2_t1051,FT10-T8_t1051
16463,22863,Undirected,1.0,inter,FP2-F8<->CZ-PZ,FP2-F8_t1103,CZ-PZ_t1103
27307,28587,Undirected,1.0,inter,FT10-T8<->T8-P8-1,FT10-T8_t427,T8-P8-1_t427
21585,21620,Undirected,1.0,intra,FZ-CZ,FZ-CZ_t1105,FZ-CZ_t1140
415,10655,Undirected,1.0,inter,FP1-F7<->FP2-F4,FP1-F7_t415,FP2-F4_t415
2684,14204,Undirected,1.0,inter,T7-P7<->P4-O2,T7-P7_t124,P4-O2_t124
13051,24571,Undirected,1.0,inter,C4-P4<->T7-FT9,C4-P4_t251,T7-FT9_t251
1820,9500,Undirected,1.0,inter,F7-T7<->P3-O1,F7-T7_t540,P3-O1_t540
13893,13933,Undirected,1.0,intra,C4-P4,C4-P4_t1093,C4-P4_t1133
12600,22840,Undirected,1.0,inter,F4-C4<->CZ-PZ,F4-C4_t1080,CZ-PZ_t1080
13996,17836,Undirected,1.0,inter,C4-P4<->F8-T8,C4-P4_t1196,F8-T8_t1196
10153,22953,Undirected,1.0,inter,P3-O1<->CZ-PZ,P3-O1_t1193,CZ-PZ_t1193
13244,22204,Undirected,1.0,inter,C4-P4<->CZ-PZ,C4-P4_t444,CZ-PZ_t444
15402,21802,Undirected,1.0,inter,FP2-F8<->CZ-PZ,FP2-F8_t42,CZ-PZ_t42
15783,27303,Undirected,1.0,inter,FP2-F8<->FT10-T8,FP2-F8_t423,FT10-T8_t423
2946,2947,Undirected,1.0,intra,T7-P7,T7-P7_t386,T7-P7_t387
8936,10216,Undirected,1.0,inter,C3-P3<->P3-O1,C3-P3_t1256,P3-O1_t1256
16253,16261,Undirected,1.0,intra,FP2-F8,FP2-F8_t893,FP2-F8_t901
17147,27387,Undirected,1.0,inter,F8-T8<->FT10-T8,F8-T8_t507,FT10-T8_t507
3501,4781,Undirected,1.0,inter,T7-P7<->P7-O1,T7-P7_t941,P7-O1_t941
2827,16907,Undirected,1.0,inter,T7-P7<->F8-T8,T7-P7_t267,F8-T8_t267
18477,26157,Undirected,1.0,inter,T8-P8-0<->FT9-FT10,T8-P8-0_t557,FT9-FT10_t557
28440,28448,Undirected,1.0,intra,T8-P8-1,T8-P8-1_t280,T8-P8-1_t288
15945,15946,Undirected,1.0,intra,FP2-F8,FP2-F8_t585,FP2-F8_t586
754,22514,Undirected,1.0,inter,FP1-F7<->CZ-PZ,FP1-F7_t754,CZ-PZ_t754
11920,28560,Undirected,1.0,inter,F4-C4<->T8-P8-1,F4-C4_t400,T8-P8-1_t400
6404,19204,Undirected,1.0,inter,F3-C3<->P8-O2,F3-C3_t4,P8-O2_t4
3155,13395,Undirected,1.0,inter,T7-P7<->C4-P4,T7-P7_t595,C4-P4_t595
21713,26833,Undirected,1.0,inter,FZ-CZ<->FT9-FT10,FZ-CZ_t1233,FT9-FT10_t1233
12690,16530,Undirected,1.0,inter,F4-C4<->FP2-F8,F4-C4_t1170,FP2-F8_t1170
3375,25135,Undirected,1.0,inter,T7-P7<->T7-FT9,T7-P7_t815,T7-FT9_t815
4461,8301,Undirected,1.0,inter,P7-O1<->C3-P3,P7-O1_t621,C3-P3_t621
26776,29336,Undirected,1.0,inter,FT9-FT10<->T8-P8-1,FT9-FT10_t1176,T8-P8-1_t1176
2701,24461,Undirected,1.0,inter,T7-P7<->T7-FT9,T7-P7_t141,T7-FT9_t141
767,7167,Undirected,1.0,inter,FP1-F7<->F3-C3,FP1-F7_t767,F3-C3_t767
112,2672,Undirected,1.0,inter,FP1-F7<->T7-P7,FP1-F7_t112,T7-P7_t112
1476,1477,Undirected,1.0,intra,F7-T7,F7-T7_t196,F7-T7_t197
23714,24994,Undirected,1.0,inter,P7-T7<->T7-FT9,P7-T7_t674,T7-FT9_t674
19650,19653,Undirected,1.0,intra,P8-O2,P8-O2_t450,P8-O2_t453
8016,14416,Undirected,1.0,inter,C3-P3<->P4-O2,C3-P3_t336,P4-O2_t336
1047,22807,Undirected,1.0,inter,FP1-F7<->CZ-PZ,FP1-F7_t1047,CZ-PZ_t1047
11351,13911,Undirected,1.0,inter,FP2-F4<->C4-P4,FP2-F4_t1111,C4-P4_t1111
22334,22335,Undirected,1.0,intra,CZ-PZ,CZ-PZ_t574,CZ-PZ_t575
11523,28163,Undirected,1.0,inter,F4-C4<->T8-P8-1,F4-C4_t3,T8-P8-1_t3
11087,11088,Undirected,1.0,intra,FP2-F4,FP2-F4_t847,FP2-F4_t848
19620,27300,Undirected,1.0,inter,P8-O2<->FT10-T8,P8-O2_t420,FT10-T8_t420
8834,19074,Undirected,1.0,inter,C3-P3<->T8-P8-0,C3-P3_t1154,T8-P8-0_t1154
7920,27120,Undirected,1.0,inter,C3-P3<->FT10-T8,C3-P3_t240,FT10-T8_t240
14865,16145,Undirected,1.0,inter,P4-O2<->FP2-F8,P4-O2_t785,FP2-F8_t785
9544,10824,Undirected,1.0,inter,P3-O1<->FP2-F4,P3-O1_t584,FP2-F4_t584
24383,25663,Undirected,1.0,inter,T7-FT9<->FT9-FT10,T7-FT9_t63,FT9-FT10_t63
11733,13013,Undirected,1.0,inter,F4-C4<->C4-P4,F4-C4_t213,C4-P4_t213
27676,27720,Undirected,1.0,intra,FT10-T8,FT10-T8_t796,FT10-T8_t840
786,7186,Undirected,1.0,inter,FP1-F7<->F3-C3,FP1-F7_t786,F3-C3_t786
321,5441,Undirected,1.0,inter,FP1-F7<->FP1-F3,FP1-F7_t321,FP1-F3_t321
13452,13469,Undirected,1.0,intra,C4-P4,C4-P4_t652,C4-P4_t669
18524,19804,Undirected,1.0,inter,T8-P8-0<->P8-O2,T8-P8-0_t604,P8-O2_t604
11499,23019,Undirected,1.0,inter,FP2-F4<->CZ-PZ,FP2-F4_t1259,CZ-PZ_t1259
8846,20366,Undirected,1.0,inter,C3-P3<->P8-O2,C3-P3_t1166,P8-O2_t1166
2519,3799,Undirected,1.0,inter,F7-T7<->T7-P7,F7-T7_t1239,T7-P7_t1239
4148,28468,Undirected,1.0,inter,P7-O1<->T8-P8-1,P7-O1_t308,T8-P8-1_t308
4827,6107,Undirected,1.0,inter,P7-O1<->FP1-F3,P7-O1_t987,FP1-F3_t987
11781,15621,Undirected,1.0,inter,F4-C4<->FP2-F8,F4-C4_t261,FP2-F8_t261
17314,28834,Undirected,1.0,inter,F8-T8<->T8-P8-1,F8-T8_t674,T8-P8-1_t674
18825,23945,Undirected,1.0,inter,T8-P8-0<->P7-T7,T8-P8-0_t905,P7-T7_t905
4934,15174,Undirected,1.0,inter,P7-O1<->P4-O2,P7-O1_t1094,P4-O2_t1094
11244,12524,Undirected,1.0,inter,FP2-F4<->F4-C4,FP2-F4_t1004,F4-C4_t1004
13748,23988,Undirected,1.0,inter,C4-P4<->P7-T7,C4-P4_t948,P7-T7_t948
10832,27472,Undirected,1.0,inter,FP2-F4<->FT10-T8,FP2-F4_t592,FT10-T8_t592
24628,24629,Undirected,1.0,intra,T7-FT9,T7-FT9_t308,T7-FT9_t309
7573,26773,Undirected,1.0,inter,F3-C3<->FT9-FT10,F3-C3_t1173,FT9-FT10_t1173
8158,26078,Undirected,1.0,inter,C3-P3<->FT9-FT10,C3-P3_t478,FT9-FT10_t478
22128,28528,Undirected,1.0,inter,CZ-PZ<->T8-P8-1,CZ-PZ_t368,T8-P8-1_t368
7968,25888,Undirected,1.0,inter,C3-P3<->FT9-FT10,C3-P3_t288,FT9-FT10_t288
23841,25121,Undirected,1.0,inter,P7-T7<->T7-FT9,P7-T7_t801,T7-FT9_t801
1468,18108,Undirected,1.0,inter,F7-T7<->T8-P8-0,F7-T7_t188,T8-P8-0_t188
14856,14857,Undirected,1.0,intra,P4-O2,P4-O2_t776,P4-O2_t777
2606,14126,Undirected,1.0,inter,T7-P7<->P4-O2,T7-P7_t46,P4-O2_t46
13712,14992,Undirected,1.0,inter,C4-P4<->P4-O2,C4-P4_t912,P4-O2_t912
1505,4065,Undirected,1.0,inter,F7-T7<->P7-O1,F7-T7_t225,P7-O1_t225
7545,21625,Undirected,1.0,inter,F3-C3<->FZ-CZ,F3-C3_t1145,FZ-CZ_t1145
15168,15169,Undirected,1.0,intra,P4-O2,P4-O2_t1088,P4-O2_t1089
23272,24552,Undirected,1.0,inter,P7-T7<->T7-FT9,P7-T7_t232,T7-FT9_t232
7891,14291,Undirected,1.0,inter,C3-P3<->P4-O2,C3-P3_t211,P4-O2_t211
26525,27805,Undirected,1.0,inter,FT9-FT10<->FT10-T8,FT9-FT10_t925,FT10-T8_t925
10275,12835,Undirected,1.0,inter,FP2-F4<->C4-P4,FP2-F4_t35,C4-P4_t35
7276,11116,Undirected,1.0,inter,F3-C3<->FP2-F4,F3-C3_t876,FP2-F4_t876
7799,19319,Undirected,1.0,inter,C3-P3<->P8-O2,C3-P3_t119,P8-O2_t119
13226,13228,Undirected,1.0,intra,C4-P4,C4-P4_t426,C4-P4_t428
13353,19753,Undirected,1.0,inter,C4-P4<->P8-O2,C4-P4_t553,P8-O2_t553
9706,19946,Undirected,1.0,inter,P3-O1<->P8-O2,P3-O1_t746,P8-O2_t746
6879,14559,Undirected,1.0,inter,F3-C3<->P4-O2,F3-C3_t479,P4-O2_t479
6660,18180,Undirected,1.0,inter,F3-C3<->T8-P8-0,F3-C3_t260,T8-P8-0_t260
13213,14493,Undirected,1.0,inter,C4-P4<->P4-O2,C4-P4_t413,P4-O2_t413
21129,24969,Undirected,1.0,inter,FZ-CZ<->T7-FT9,FZ-CZ_t649,T7-FT9_t649
24020,24021,Undirected,1.0,intra,P7-T7,P7-T7_t980,P7-T7_t981
7750,11590,Undirected,1.0,inter,C3-P3<->F4-C4,C3-P3_t70,F4-C4_t70
19536,24656,Undirected,1.0,inter,P8-O2<->T7-FT9,P8-O2_t336,T7-FT9_t336
6686,7966,Undirected,1.0,inter,F3-C3<->C3-P3,F3-C3_t286,C3-P3_t286
7169,25089,Undirected,1.0,inter,F3-C3<->T7-FT9,F3-C3_t769,T7-FT9_t769
10050,17730,Undirected,1.0,inter,P3-O1<->F8-T8,P3-O1_t1090,F8-T8_t1090
5229,11629,Undirected,1.0,inter,FP1-F3<->F4-C4,FP1-F3_t109,F4-C4_t109
19908,21188,Undirected,1.0,inter,P8-O2<->FZ-CZ,P8-O2_t708,FZ-CZ_t708
14850,17410,Undirected,1.0,inter,P4-O2<->F8-T8,P4-O2_t770,F8-T8_t770
3641,19001,Undirected,1.0,inter,T7-P7<->T8-P8-0,T7-P7_t1081,T8-P8-0_t1081
18360,26040,Undirected,1.0,inter,T8-P8-0<->FT9-FT10,T8-P8-0_t440,FT9-FT10_t440
12649,21609,Undirected,1.0,inter,F4-C4<->FZ-CZ,F4-C4_t1129,FZ-CZ_t1129
16921,23321,Undirected,1.0,inter,F8-T8<->P7-T7,F8-T8_t281,P7-T7_t281
15139,27939,Undirected,1.0,inter,P4-O2<->FT10-T8,P4-O2_t1059,FT10-T8_t1059
11369,24169,Undirected,1.0,inter,FP2-F4<->P7-T7,FP2-F4_t1129,P7-T7_t1129
7870,9150,Undirected,1.0,inter,C3-P3<->P3-O1,C3-P3_t190,P3-O1_t190
18276,18278,Undirected,1.0,intra,T8-P8-0,T8-P8-0_t356,T8-P8-0_t358
10804,12084,Undirected,1.0,inter,FP2-F4<->F4-C4,FP2-F4_t564,F4-C4_t564
25464,26744,Undirected,1.0,inter,T7-FT9<->FT9-FT10,T7-FT9_t1144,FT9-FT10_t1144
2183,13703,Undirected,1.0,inter,F7-T7<->C4-P4,F7-T7_t903,C4-P4_t903
4831,12511,Undirected,1.0,inter,P7-O1<->F4-C4,P7-O1_t991,F4-C4_t991
7035,13435,Undirected,1.0,inter,F3-C3<->C4-P4,F3-C3_t635,C4-P4_t635
9618,10898,Undirected,1.0,inter,P3-O1<->FP2-F4,P3-O1_t658,FP2-F4_t658
10075,15195,Undirected,1.0,inter,P3-O1<->P4-O2,P3-O1_t1115,P4-O2_t1115
2881,18241,Undirected,1.0,inter,T7-P7<->T8-P8-0,T7-P7_t321,T8-P8-0_t321
5093,24293,Undirected,1.0,inter,P7-O1<->P7-T7,P7-O1_t1253,P7-T7_t1253
1564,18204,Undirected,1.0,inter,F7-T7<->T8-P8-0,F7-T7_t284,T8-P8-0_t284
6372,23012,Undirected,1.0,inter,FP1-F3<->CZ-PZ,FP1-F3_t1252,CZ-PZ_t1252
18246,27206,Undirected,1.0,inter,T8-P8-0<->FT10-T8,T8-P8-0_t326,FT10-T8_t326
17990,20550,Undirected,1.0,inter,T8-P8-0<->FZ-CZ,T8-P8-0_t70,FZ-CZ_t70
19927,22487,Undirected,1.0,inter,P8-O2<->CZ-PZ,P8-O2_t727,CZ-PZ_t727
747,21227,Undirected,1.0,inter,FP1-F7<->FZ-CZ,FP1-F7_t747,FZ-CZ_t747
895,12415,Undirected,1.0,inter,FP1-F7<->F4-C4,FP1-F7_t895,F4-C4_t895
11775,16895,Undirected,1.0,inter,F4-C4<->F8-T8,F4-C4_t255,F8-T8_t255
8974,21774,Undirected,1.0,inter,P3-O1<->CZ-PZ,P3-O1_t14,CZ-PZ_t14
17578,22698,Undirected,1.0,inter,F8-T8<->CZ-PZ,F8-T8_t938,CZ-PZ_t938
4326,6886,Undirected,1.0,inter,P7-O1<->F3-C3,P7-O1_t486,F3-C3_t486
12328,20008,Undirected,1.0,inter,F4-C4<->P8-O2,F4-C4_t808,P8-O2_t808
12307,22547,Undirected,1.0,inter,F4-C4<->CZ-PZ,F4-C4_t787,CZ-PZ_t787
7339,20139,Undirected,1.0,inter,F3-C3<->P8-O2,F3-C3_t939,P8-O2_t939
11783,23303,Undirected,1.0,inter,F4-C4<->P7-T7,F4-C4_t263,P7-T7_t263
24713,24715,Undirected,1.0,intra,T7-FT9,T7-FT9_t393,T7-FT9_t395
11241,27881,Undirected,1.0,inter,FP2-F4<->FT10-T8,FP2-F4_t1001,FT10-T8_t1001
7891,25811,Undirected,1.0,inter,C3-P3<->FT9-FT10,C3-P3_t211,FT9-FT10_t211
15645,18205,Undirected,1.0,inter,FP2-F8<->T8-P8-0,FP2-F8_t285,T8-P8-0_t285
560,5680,Undirected,1.0,inter,FP1-F7<->FP1-F3,FP1-F7_t560,FP1-F3_t560
11690,28330,Undirected,1.0,inter,F4-C4<->T8-P8-1,F4-C4_t170,T8-P8-1_t170
7322,11162,Undirected,1.0,inter,F3-C3<->FP2-F4,F3-C3_t922,FP2-F4_t922
25099,26379,Undirected,1.0,inter,T7-FT9<->FT9-FT10,T7-FT9_t779,FT9-FT10_t779
16874,21994,Undirected,1.0,inter,F8-T8<->CZ-PZ,F8-T8_t234,CZ-PZ_t234
19952,22512,Undirected,1.0,inter,P8-O2<->CZ-PZ,P8-O2_t752,CZ-PZ_t752
2411,10091,Undirected,1.0,inter,F7-T7<->P3-O1,F7-T7_t1131,P3-O1_t1131
22891,26731,Undirected,1.0,inter,CZ-PZ<->FT9-FT10,CZ-PZ_t1131,FT9-FT10_t1131
4826,25306,Undirected,1.0,inter,P7-O1<->T7-FT9,P7-O1_t986,T7-FT9_t986
10720,14560,Undirected,1.0,inter,FP2-F4<->P4-O2,FP2-F4_t480,P4-O2_t480
18977,22817,Undirected,1.0,inter,T8-P8-0<->CZ-PZ,T8-P8-0_t1057,CZ-PZ_t1057
10986,22506,Undirected,1.0,inter,FP2-F4<->CZ-PZ,FP2-F4_t746,CZ-PZ_t746
12132,22372,Undirected,1.0,inter,F4-C4<->CZ-PZ,F4-C4_t612,CZ-PZ_t612
21277,21278,Undirected,1.0,intra,FZ-CZ,FZ-CZ_t797,FZ-CZ_t798
10937,27577,Undirected,1.0,inter,FP2-F4<->FT10-T8,FP2-F4_t697,FT10-T8_t697
7484,8764,Undirected,1.0,inter,F3-C3<->C3-P3,F3-C3_t1084,C3-P3_t1084
10893,26253,Undirected,1.0,inter,FP2-F4<->FT9-FT10,FP2-F4_t653,FT9-FT10_t653
15425,28225,Undirected,1.0,inter,FP2-F8<->T8-P8-1,FP2-F8_t65,T8-P8-1_t65
206,4046,Undirected,1.0,inter,FP1-F7<->P7-O1,FP1-F7_t206,P7-O1_t206
16718,20558,Undirected,1.0,inter,F8-T8<->FZ-CZ,F8-T8_t78,FZ-CZ_t78
8453,14853,Undirected,1.0,inter,C3-P3<->P4-O2,C3-P3_t773,P4-O2_t773
15600,18160,Undirected,1.0,inter,FP2-F8<->T8-P8-0,FP2-F8_t240,T8-P8-0_t240
2091,16171,Undirected,1.0,inter,F7-T7<->FP2-F8,F7-T7_t811,FP2-F8_t811
15944,26184,Undirected,1.0,inter,FP2-F8<->FT9-FT10,FP2-F8_t584,FT9-FT10_t584
11583,25663,Undirected,1.0,inter,F4-C4<->FT9-FT10,F4-C4_t63,FT9-FT10_t63
5241,24441,Undirected,1.0,inter,FP1-F3<->T7-FT9,FP1-F3_t121,T7-FT9_t121
15980,17260,Undirected,1.0,inter,FP2-F8<->F8-T8,FP2-F8_t620,F8-T8_t620
12884,26964,Undirected,1.0,inter,C4-P4<->FT10-T8,C4-P4_t84,FT10-T8_t84
809,7209,Undirected,1.0,inter,FP1-F7<->F3-C3,FP1-F7_t809,F3-C3_t809
756,4596,Undirected,1.0,inter,FP1-F7<->P7-O1,FP1-F7_t756,P7-O1_t756
15942,28742,Undirected,1.0,inter,FP2-F8<->T8-P8-1,FP2-F8_t582,T8-P8-1_t582
19998,23838,Undirected,1.0,inter,P8-O2<->P7-T7,P8-O2_t798,P7-T7_t798
5403,5404,Undirected,1.0,intra,FP1-F3,FP1-F3_t283,FP1-F3_t284
15093,15096,Undirected,1.0,intra,P4-O2,P4-O2_t1013,P4-O2_t1016
17040,23440,Undirected,1.0,inter,F8-T8<->P7-T7,F8-T8_t400,P7-T7_t400
4523,25003,Undirected,1.0,inter,P7-O1<->T7-FT9,P7-O1_t683,T7-FT9_t683
596,27476,Undirected,1.0,inter,FP1-F7<->FT10-T8,FP1-F7_t596,FT10-T8_t596
17123,22243,Undirected,1.0,inter,F8-T8<->CZ-PZ,F8-T8_t483,CZ-PZ_t483
23092,23100,Undirected,1.0,intra,P7-T7,P7-T7_t52,P7-T7_t60
16001,19841,Undirected,1.0,inter,FP2-F8<->P8-O2,FP2-F8_t641,P8-O2_t641
4524,19884,Undirected,1.0,inter,P7-O1<->P8-O2,P7-O1_t684,P8-O2_t684
28721,28722,Undirected,1.0,intra,T8-P8-1,T8-P8-1_t561,T8-P8-1_t562
3637,22837,Undirected,1.0,inter,T7-P7<->CZ-PZ,T7-P7_t1077,CZ-PZ_t1077
15251,22931,Undirected,1.0,inter,P4-O2<->CZ-PZ,P4-O2_t1171,CZ-PZ_t1171
19854,24974,Undirected,1.0,inter,P8-O2<->T7-FT9,P8-O2_t654,T7-FT9_t654
11236,17636,Undirected,1.0,inter,FP2-F4<->F8-T8,FP2-F4_t996,F8-T8_t996
2988,17068,Undirected,1.0,inter,T7-P7<->F8-T8,T7-P7_t428,F8-T8_t428
378,15738,Undirected,1.0,inter,FP1-F7<->FP2-F8,FP1-F7_t378,FP2-F8_t378
10424,12984,Undirected,1.0,inter,FP2-F4<->C4-P4,FP2-F4_t184,C4-P4_t184
9412,20932,Undirected,1.0,inter,P3-O1<->FZ-CZ,P3-O1_t452,FZ-CZ_t452
20524,24364,Undirected,1.0,inter,FZ-CZ<->T7-FT9,FZ-CZ_t44,T7-FT9_t44
23490,24770,Undirected,1.0,inter,P7-T7<->T7-FT9,P7-T7_t450,T7-FT9_t450
2548,24308,Undirected,1.0,inter,F7-T7<->P7-T7,F7-T7_t1268,P7-T7_t1268
1768,26088,Undirected,1.0,inter,F7-T7<->FT9-FT10,F7-T7_t488,FT9-FT10_t488
20732,25852,Undirected,1.0,inter,FZ-CZ<->FT9-FT10,FZ-CZ_t252,FT9-FT10_t252
6974,19774,Undirected,1.0,inter,F3-C3<->P8-O2,F3-C3_t574,P8-O2_t574
4665,26425,Undirected,1.0,inter,P7-O1<->FT9-FT10,P7-O1_t825,FT9-FT10_t825
16034,17314,Undirected,1.0,inter,FP2-F8<->F8-T8,FP2-F8_t674,F8-T8_t674
13047,13048,Undirected,1.0,intra,C4-P4,C4-P4_t247,C4-P4_t248
17869,20429,Undirected,1.0,inter,F8-T8<->P8-O2,F8-T8_t1229,P8-O2_t1229
22158,25998,Undirected,1.0,inter,CZ-PZ<->FT9-FT10,CZ-PZ_t398,FT9-FT10_t398
27031,28311,Undirected,1.0,inter,FT10-T8<->T8-P8-1,FT10-T8_t151,T8-P8-1_t151
4197,22117,Undirected,1.0,inter,P7-O1<->CZ-PZ,P7-O1_t357,CZ-PZ_t357
8979,26899,Undirected,1.0,inter,P3-O1<->FT10-T8,P3-O1_t19,FT10-T8_t19
13788,24028,Undirected,1.0,inter,C4-P4<->P7-T7,C4-P4_t988,P7-T7_t988
4190,4191,Undirected,1.0,intra,P7-O1,P7-O1_t350,P7-O1_t351
56,21816,Undirected,1.0,inter,FP1-F7<->CZ-PZ,FP1-F7_t56,CZ-PZ_t56
1170,2450,Undirected,1.0,inter,FP1-F7<->F7-T7,FP1-F7_t1170,F7-T7_t1170
18391,19671,Undirected,1.0,inter,T8-P8-0<->P8-O2,T8-P8-0_t471,P8-O2_t471
448,451,Undirected,1.0,intra,FP1-F7,FP1-F7_t448,FP1-F7_t451
12065,17185,Undirected,1.0,inter,F4-C4<->F8-T8,F4-C4_t545,F8-T8_t545
775,27655,Undirected,1.0,inter,FP1-F7<->FT10-T8,FP1-F7_t775,FT10-T8_t775
2064,3344,Undirected,1.0,inter,F7-T7<->T7-P7,F7-T7_t784,T7-P7_t784
4567,23767,Undirected,1.0,inter,P7-O1<->P7-T7,P7-O1_t727,P7-T7_t727
13020,20700,Undirected,1.0,inter,C4-P4<->FZ-CZ,C4-P4_t220,FZ-CZ_t220
16003,18563,Undirected,1.0,inter,FP2-F8<->T8-P8-0,FP2-F8_t643,T8-P8-0_t643
6888,6900,Undirected,1.0,intra,F3-C3,F3-C3_t488,F3-C3_t500
4447,23647,Undirected,1.0,inter,P7-O1<->P7-T7,P7-O1_t607,P7-T7_t607
3945,11625,Undirected,1.0,inter,P7-O1<->F4-C4,P7-O1_t105,F4-C4_t105
2316,26636,Undirected,1.0,inter,F7-T7<->FT9-FT10,F7-T7_t1036,FT9-FT10_t1036
26585,27865,Undirected,1.0,inter,FT9-FT10<->FT10-T8,FT9-FT10_t985,FT10-T8_t985
8931,17891,Undirected,1.0,inter,C3-P3<->F8-T8,C3-P3_t1251,F8-T8_t1251
10687,10688,Undirected,1.0,intra,FP2-F4,FP2-F4_t447,FP2-F4_t448
17566,17579,Undirected,1.0,intra,F8-T8,F8-T8_t926,F8-T8_t939
5085,11485,Undirected,1.0,inter,P7-O1<->FP2-F4,P7-O1_t1245,FP2-F4_t1245
22112,23392,Undirected,1.0,inter,CZ-PZ<->P7-T7,CZ-PZ_t352,P7-T7_t352
22801,27921,Undirected,1.0,inter,CZ-PZ<->FT10-T8,CZ-PZ_t1041,FT10-T8_t1041
19052,28012,Undirected,1.0,inter,T8-P8-0<->FT10-T8,T8-P8-0_t1132,FT10-T8_t1132
7558,20358,Undirected,1.0,inter,F3-C3<->P8-O2,F3-C3_t1158,P8-O2_t1158
7587,11427,Undirected,1.0,inter,F3-C3<->FP2-F4,F3-C3_t1187,FP2-F4_t1187
49,17969,Undirected,1.0,inter,FP1-F7<->T8-P8-0,FP1-F7_t49,T8-P8-0_t49
9644,14764,Undirected,1.0,inter,P3-O1<->P4-O2,P3-O1_t684,P4-O2_t684
5930,28970,Undirected,1.0,inter,FP1-F3<->T8-P8-1,FP1-F3_t810,T8-P8-1_t810
14841,26361,Undirected,1.0,inter,P4-O2<->FT9-FT10,P4-O2_t761,FT9-FT10_t761
5023,26783,Undirected,1.0,inter,P7-O1<->FT9-FT10,P7-O1_t1183,FT9-FT10_t1183
5674,17194,Undirected,1.0,inter,FP1-F3<->F8-T8,FP1-F3_t554,F8-T8_t554
8018,14418,Undirected,1.0,inter,C3-P3<->P4-O2,C3-P3_t338,P4-O2_t338
16151,18711,Undirected,1.0,inter,FP2-F8<->T8-P8-0,FP2-F8_t791,T8-P8-0_t791
565,566,Undirected,1.0,intra,FP1-F7,FP1-F7_t565,FP1-F7_t566
2935,14455,Undirected,1.0,inter,T7-P7<->P4-O2,T7-P7_t375,P4-O2_t375
13899,25419,Undirected,1.0,inter,C4-P4<->T7-FT9,C4-P4_t1099,T7-FT9_t1099
6832,14512,Undirected,1.0,inter,F3-C3<->P4-O2,F3-C3_t432,P4-O2_t432
3545,27865,Undirected,1.0,inter,T7-P7<->FT10-T8,T7-P7_t985,FT10-T8_t985
14740,14745,Undirected,1.0,intra,P4-O2,P4-O2_t660,P4-O2_t665
14669,18509,Undirected,1.0,inter,P4-O2<->T8-P8-0,P4-O2_t589,T8-P8-0_t589
2617,6457,Undirected,1.0,inter,T7-P7<->F3-C3,T7-P7_t57,F3-C3_t57
10102,25462,Undirected,1.0,inter,P3-O1<->T7-FT9,P3-O1_t1142,T7-FT9_t1142
18197,19477,Undirected,1.0,inter,T8-P8-0<->P8-O2,T8-P8-0_t277,P8-O2_t277
4979,12659,Undirected,1.0,inter,P7-O1<->F4-C4,P7-O1_t1139,F4-C4_t1139
1746,27346,Undirected,1.0,inter,F7-T7<->FT10-T8,F7-T7_t466,FT10-T8_t466
7251,8531,Undirected,1.0,inter,F3-C3<->C3-P3,F3-C3_t851,C3-P3_t851
2610,3890,Undirected,1.0,inter,T7-P7<->P7-O1,T7-P7_t50,P7-O1_t50
8973,23053,Undirected,1.0,inter,P3-O1<->P7-T7,P3-O1_t13,P7-T7_t13
11982,23502,Undirected,1.0,inter,F4-C4<->P7-T7,F4-C4_t462,P7-T7_t462
20163,29123,Undirected,1.0,inter,P8-O2<->T8-P8-1,P8-O2_t963,T8-P8-1_t963
12347,12348,Undirected,1.0,intra,F4-C4,F4-C4_t827,F4-C4_t828
12645,28005,Undirected,1.0,inter,F4-C4<->FT10-T8,F4-C4_t1125,FT10-T8_t1125
25795,28355,Undirected,1.0,inter,FT9-FT10<->T8-P8-1,FT9-FT10_t195,T8-P8-1_t195
6298,21658,Undirected,1.0,inter,FP1-F3<->FZ-CZ,FP1-F3_t1178,FZ-CZ_t1178
6388,23028,Undirected,1.0,inter,FP1-F3<->CZ-PZ,FP1-F3_t1268,CZ-PZ_t1268
3589,3590,Undirected,1.0,intra,T7-P7,T7-P7_t1029,T7-P7_t1030
5699,13379,Undirected,1.0,inter,FP1-F3<->C4-P4,FP1-F3_t579,C4-P4_t579
5852,19932,Undirected,1.0,inter,FP1-F3<->P8-O2,FP1-F3_t732,P8-O2_t732
2713,2723,Undirected,1.0,intra,T7-P7,T7-P7_t153,T7-P7_t163
