Id,Label,electrode,time_idx,layer,graph_label
T8-P8-0_t1137,T8-P8-0_t1137,T8-P8-0,1137,T8-P8-0,ictal
T8-P8-0_t1138,T8-P8-0_t1138,T8-P8-0,1138,T8-P8-0,ictal
T8-P8-0_t1139,T8-P8-0_t1139,T8-P8-0,1139,T8-P8-0,ictal
T8-P8-0_t1140,T8-P8-0_t1140,T8-P8-0,1140,T8-P8-0,ictal
T8-P8-0_t1141,T8-P8-0_t1141,T8-P8-0,1141,T8-P8-0,ictal
T8-P8-0_t1142,T8-P8-0_t1142,T8-P8-0,1142,T8-P8-0,ictal
T8-P8-0_t1143,T8-P8-0_t1143,T8-P8-0,1143,T8-P8-0,ictal
T8-P8-0_t1144,T8-P8-0_t1144,T8-P8-0,1144,T8-P8-0,ictal
T8-P8-0_t1145,T8-P8-0_t1145,T8-P8-0,1145,T8-P8-0,ictal
T8-P8-0_t1146,T8-P8-0_t1146,T8-P8-0,1146,T8-P8-0,ictal
T8-P8-0_t1147,T8-P8-0_t1147,T8-P8-0,1147,T8-P8-0,ictal
T8-P8-0_t1148,T8-P8-0_t1148,T8-P8-0,1148,T8-P8-0,ictal
T8-P8-0_t1149,T8-P8-0_t1149,T8-P8-0,1149,T8-P8-0,ictal
T8-P8-0_t1150,T8-P8-0_t1150,T8-P8-0,1150,T8-P8-0,ictal
T8-P8-0_t1151,T8-P8-0_t1151,T8-P8-0,1151,T8-P8-0,ictal
T8-P8-0_t1152,T8-P8-0_t1152,T8-P8-0,1152,T8-P8-0,ictal
T8-P8-0_t1153,T8-P8-0_t1153,T8-P8-0,1153,T8-P8-0,ictal
T8-P8-0_t1154,T8-P8-0_t1154,T8-P8-0,1154,T8-P8-0,ictal
T8-P8-0_t1155,T8-P8-0_t1155,T8-P8-0,1155,T8-P8-0,ictal
T8-P8-0_t1156,T8-P8-0_t1156,T8-P8-0,1156,T8-P8-0,ictal
T8-P8-0_t1157,T8-P8-0_t1157,T8-P8-0,1157,T8-P8-0,ictal
T8-P8-0_t1158,T8-P8-0_t1158,T8-P8-0,1158,T8-P8-0,ictal
T8-P8-0_t1159,T8-P8-0_t1159,T8-P8-0,1159,T8-P8-0,ictal
T8-P8-0_t1160,T8-P8-0_t1160,T8-P8-0,1160,T8-P8-0,ictal
T8-P8-0_t1161,T8-P8-0_t1161,T8-P8-0,1161,T8-P8-0,ictal
T8-P8-0_t1162,T8-P8-0_t1162,T8-P8-0,1162,T8-P8-0,ictal
T8-P8-0_t1163,T8-P8-0_t1163,T8-P8-0,1163,T8-P8-0,ictal
T8-P8-0_t1164,T8-P8-0_t1164,T8-P8-0,1164,T8-P8-0,ictal
T8-P8-0_t1165,T8-P8-0_t1165,T8-P8-0,1165,T8-P8-0,ictal
T8-P8-0_t1166,T8-P8-0_t1166,T8-P8-0,1166,T8-P8-0,ictal
T8-P8-0_t1167,T8-P8-0_t1167,T8-P8-0,1167,T8-P8-0,ictal
T8-P8-0_t1168,T8-P8-0_t1168,T8-P8-0,1168,T8-P8-0,ictal
T8-P8-0_t1169,T8-P8-0_t1169,T8-P8-0,1169,T8-P8-0,ictal
T8-P8-0_t1170,T8-P8-0_t1170,T8-P8-0,1170,T8-P8-0,ictal
T8-P8-0_t1171,T8-P8-0_t1171,T8-P8-0,1171,T8-P8-0,ictal
T8-P8-0_t1172,T8-P8-0_t1172,T8-P8-0,1172,T8-P8-0,ictal
T8-P8-0_t1173,T8-P8-0_t1173,T8-P8-0,1173,T8-P8-0,ictal
T8-P8-0_t1174,T8-P8-0_t1174,T8-P8-0,1174,T8-P8-0,ictal
T8-P8-0_t1175,T8-P8-0_t1175,T8-P8-0,1175,T8-P8-0,ictal
T8-P8-0_t1176,T8-P8-0_t1176,T8-P8-0,1176,T8-P8-0,ictal
T8-P8-0_t1177,T8-P8-0_t1177,T8-P8-0,1177,T8-P8-0,ictal
T8-P8-0_t1178,T8-P8-0_t1178,T8-P8-0,1178,T8-P8-0,ictal
T8-P8-0_t1179,T8-P8-0_t1179,T8-P8-0,1179,T8-P8-0,ictal
T8-P8-0_t1180,T8-P8-0_t1180,T8-P8-0,1180,T8-P8-0,ictal
T8-P8-0_t1181,T8-P8-0_t1181,T8-P8-0,1181,T8-P8-0,ictal
T8-P8-0_t1182,T8-P8-0_t1182,T8-P8-0,1182,T8-P8-0,ictal
T8-P8-0_t1183,T8-P8-0_t1183,T8-P8-0,1183,T8-P8-0,ictal
T8-P8-0_t1184,T8-P8-0_t1184,T8-P8-0,1184,T8-P8-0,ictal
T8-P8-0_t1185,T8-P8-0_t1185,T8-P8-0,1185,T8-P8-0,ictal
T8-P8-0_t1186,T8-P8-0_t1186,T8-P8-0,1186,T8-P8-0,ictal
T8-P8-0_t1187,T8-P8-0_t1187,T8-P8-0,1187,T8-P8-0,ictal
T8-P8-0_t1188,T8-P8-0_t1188,T8-P8-0,1188,T8-P8-0,ictal
T8-P8-0_t1189,T8-P8-0_t1189,T8-P8-0,1189,T8-P8-0,ictal
T8-P8-0_t1190,T8-P8-0_t1190,T8-P8-0,1190,T8-P8-0,ictal
T8-P8-0_t1191,T8-P8-0_t1191,T8-P8-0,1191,T8-P8-0,ictal
T8-P8-0_t1192,T8-P8-0_t1192,T8-P8-0,1192,T8-P8-0,ictal
T8-P8-0_t1193,T8-P8-0_t1193,T8-P8-0,1193,T8-P8-0,ictal
T8-P8-0_t1194,T8-P8-0_t1194,T8-P8-0,1194,T8-P8-0,ictal
T8-P8-0_t1195,T8-P8-0_t1195,T8-P8-0,1195,T8-P8-0,ictal
T8-P8-0_t1196,T8-P8-0_t1196,T8-P8-0,1196,T8-P8-0,ictal
T8-P8-0_t1197,T8-P8-0_t1197,T8-P8-0,1197,T8-P8-0,ictal
T8-P8-0_t1198,T8-P8-0_t1198,T8-P8-0,1198,T8-P8-0,ictal
T8-P8-0_t1199,T8-P8-0_t1199,T8-P8-0,1199,T8-P8-0,ictal
T8-P8-0_t1200,T8-P8-0_t1200,T8-P8-0,1200,T8-P8-0,ictal
T8-P8-0_t1201,T8-P8-0_t1201,T8-P8-0,1201,T8-P8-0,ictal
T8-P8-0_t1202,T8-P8-0_t1202,T8-P8-0,1202,T8-P8-0,ictal
T8-P8-0_t1203,T8-P8-0_t1203,T8-P8-0,1203,T8-P8-0,ictal
T8-P8-0_t1204,T8-P8-0_t1204,T8-P8-0,1204,T8-P8-0,ictal
T8-P8-0_t1205,T8-P8-0_t1205,T8-P8-0,1205,T8-P8-0,ictal
T8-P8-0_t1206,T8-P8-0_t1206,T8-P8-0,1206,T8-P8-0,ictal
T8-P8-0_t1207,T8-P8-0_t1207,T8-P8-0,1207,T8-P8-0,ictal
T8-P8-0_t1208,T8-P8-0_t1208,T8-P8-0,1208,T8-P8-0,ictal
T8-P8-0_t1209,T8-P8-0_t1209,T8-P8-0,1209,T8-P8-0,ictal
T8-P8-0_t1210,T8-P8-0_t1210,T8-P8-0,1210,T8-P8-0,ictal
T8-P8-0_t1211,T8-P8-0_t1211,T8-P8-0,1211,T8-P8-0,ictal
T8-P8-0_t1212,T8-P8-0_t1212,T8-P8-0,1212,T8-P8-0,ictal
T8-P8-0_t1213,T8-P8-0_t1213,T8-P8-0,1213,T8-P8-0,ictal
T8-P8-0_t1214,T8-P8-0_t1214,T8-P8-0,1214,T8-P8-0,ictal
T8-P8-0_t1215,T8-P8-0_t1215,T8-P8-0,1215,T8-P8-0,ictal
T8-P8-0_t1216,T8-P8-0_t1216,T8-P8-0,1216,T8-P8-0,ictal
T8-P8-0_t1217,T8-P8-0_t1217,T8-P8-0,1217,T8-P8-0,ictal
T8-P8-0_t1218,T8-P8-0_t1218,T8-P8-0,1218,T8-P8-0,ictal
T8-P8-0_t1219,T8-P8-0_t1219,T8-P8-0,1219,T8-P8-0,ictal
T8-P8-0_t1220,T8-P8-0_t1220,T8-P8-0,1220,T8-P8-0,ictal
T8-P8-0_t1221,T8-P8-0_t1221,T8-P8-0,1221,T8-P8-0,ictal
T8-P8-0_t1222,T8-P8-0_t1222,T8-P8-0,1222,T8-P8-0,ictal
T8-P8-0_t1223,T8-P8-0_t1223,T8-P8-0,1223,T8-P8-0,ictal
T8-P8-0_t1224,T8-P8-0_t1224,T8-P8-0,1224,T8-P8-0,ictal
T8-P8-0_t1225,T8-P8-0_t1225,T8-P8-0,1225,T8-P8-0,ictal
T8-P8-0_t1226,T8-P8-0_t1226,T8-P8-0,1226,T8-P8-0,ictal
T8-P8-0_t1227,T8-P8-0_t1227,T8-P8-0,1227,T8-P8-0,ictal
T8-P8-0_t1228,T8-P8-0_t1228,T8-P8-0,1228,T8-P8-0,ictal
T8-P8-0_t1229,T8-P8-0_t1229,T8-P8-0,1229,T8-P8-0,ictal
T8-P8-0_t1230,T8-P8-0_t1230,T8-P8-0,1230,T8-P8-0,ictal
T8-P8-0_t1231,T8-P8-0_t1231,T8-P8-0,1231,T8-P8-0,ictal
T8-P8-0_t1232,T8-P8-0_t1232,T8-P8-0,1232,T8-P8-0,ictal
T8-P8-0_t1233,T8-P8-0_t1233,T8-P8-0,1233,T8-P8-0,ictal
T8-P8-0_t1234,T8-P8-0_t1234,T8-P8-0,1234,T8-P8-0,ictal
T8-P8-0_t1235,T8-P8-0_t1235,T8-P8-0,1235,T8-P8-0,ictal
T8-P8-0_t1236,T8-P8-0_t1236,T8-P8-0,1236,T8-P8-0,ictal
T8-P8-0_t1237,T8-P8-0_t1237,T8-P8-0,1237,T8-P8-0,ictal
T8-P8-0_t1238,T8-P8-0_t1238,T8-P8-0,1238,T8-P8-0,ictal
T8-P8-0_t1239,T8-P8-0_t1239,T8-P8-0,1239,T8-P8-0,ictal
T8-P8-0_t1240,T8-P8-0_t1240,T8-P8-0,1240,T8-P8-0,ictal
T8-P8-0_t1241,T8-P8-0_t1241,T8-P8-0,1241,T8-P8-0,ictal
T8-P8-0_t1242,T8-P8-0_t1242,T8-P8-0,1242,T8-P8-0,ictal
T8-P8-0_t1243,T8-P8-0_t1243,T8-P8-0,1243,T8-P8-0,ictal
T8-P8-0_t1244,T8-P8-0_t1244,T8-P8-0,1244,T8-P8-0,ictal
T8-P8-0_t1245,T8-P8-0_t1245,T8-P8-0,1245,T8-P8-0,ictal
T8-P8-0_t1246,T8-P8-0_t1246,T8-P8-0,1246,T8-P8-0,ictal
T8-P8-0_t1247,T8-P8-0_t1247,T8-P8-0,1247,T8-P8-0,ictal
T8-P8-0_t1248,T8-P8-0_t1248,T8-P8-0,1248,T8-P8-0,ictal
T8-P8-0_t1249,T8-P8-0_t1249,T8-P8-0,1249,T8-P8-0,ictal
T8-P8-0_t1250,T8-P8-0_t1250,T8-P8-0,1250,T8-P8-0,ictal
T8-P8-0_t1251,T8-P8-0_t1251,T8-P8-0,1251,T8-P8-0,ictal
T8-P8-0_t1252,T8-P8-0_t1252,T8-P8-0,1252,T8-P8-0,ictal
T8-P8-0_t1253,T8-P8-0_t1253,T8-P8-0,1253,T8-P8-0,ictal
T8-P8-0_t1254,T8-P8-0_t1254,T8-P8-0,1254,T8-P8-0,ictal
T8-P8-0_t1255,T8-P8-0_t1255,T8-P8-0,1255,T8-P8-0,ictal
T8-P8-0_t1256,T8-P8-0_t1256,T8-P8-0,1256,T8-P8-0,ictal
T8-P8-0_t1257,T8-P8-0_t1257,T8-P8-0,1257,T8-P8-0,ictal
T8-P8-0_t1258,T8-P8-0_t1258,T8-P8-0,1258,T8-P8-0,ictal
T8-P8-0_t1259,T8-P8-0_t1259,T8-P8-0,1259,T8-P8-0,ictal
T8-P8-0_t1260,T8-P8-0_t1260,T8-P8-0,1260,T8-P8-0,ictal
T8-P8-0_t1261,T8-P8-0_t1261,T8-P8-0,1261,T8-P8-0,ictal
T8-P8-0_t1262,T8-P8-0_t1262,T8-P8-0,1262,T8-P8-0,ictal
T8-P8-0_t1263,T8-P8-0_t1263,T8-P8-0,1263,T8-P8-0,ictal
T8-P8-0_t1264,T8-P8-0_t1264,T8-P8-0,1264,T8-P8-0,ictal
T8-P8-0_t1265,T8-P8-0_t1265,T8-P8-0,1265,T8-P8-0,ictal
T8-P8-0_t1266,T8-P8-0_t1266,T8-P8-0,1266,T8-P8-0,ictal
T8-P8-0_t1267,T8-P8-0_t1267,T8-P8-0,1267,T8-P8-0,ictal
T8-P8-0_t1268,T8-P8-0_t1268,T8-P8-0,1268,T8-P8-0,ictal
T8-P8-0_t1269,T8-P8-0_t1269,T8-P8-0,1269,T8-P8-0,ictal
T8-P8-0_t1270,T8-P8-0_t1270,T8-P8-0,1270,T8-P8-0,ictal
T8-P8-0_t1271,T8-P8-0_t1271,T8-P8-0,1271,T8-P8-0,ictal
T8-P8-0_t1272,T8-P8-0_t1272,T8-P8-0,1272,T8-P8-0,ictal
T8-P8-0_t1273,T8-P8-0_t1273,T8-P8-0,1273,T8-P8-0,ictal
T8-P8-0_t1274,T8-P8-0_t1274,T8-P8-0,1274,T8-P8-0,ictal
T8-P8-0_t1275,T8-P8-0_t1275,T8-P8-0,1275,T8-P8-0,ictal
T8-P8-0_t1276,T8-P8-0_t1276,T8-P8-0,1276,T8-P8-0,ictal
T8-P8-0_t1277,T8-P8-0_t1277,T8-P8-0,1277,T8-P8-0,ictal
T8-P8-0_t1278,T8-P8-0_t1278,T8-P8-0,1278,T8-P8-0,ictal
T8-P8-0_t1279,T8-P8-0_t1279,T8-P8-0,1279,T8-P8-0,ictal
P8-O2_t0,P8-O2_t0,P8-O2,0,P8-O2,ictal
P8-O2_t1,P8-O2_t1,P8-O2,1,P8-O2,ictal
P8-O2_t2,P8-O2_t2,P8-O2,2,P8-O2,ictal
P8-O2_t3,P8-O2_t3,P8-O2,3,P8-O2,ictal
P8-O2_t4,P8-O2_t4,P8-O2,4,P8-O2,ictal
P8-O2_t5,P8-O2_t5,P8-O2,5,P8-O2,ictal
P8-O2_t6,P8-O2_t6,P8-O2,6,P8-O2,ictal
P8-O2_t7,P8-O2_t7,P8-O2,7,P8-O2,ictal
P8-O2_t8,P8-O2_t8,P8-O2,8,P8-O2,ictal
P8-O2_t9,P8-O2_t9,P8-O2,9,P8-O2,ictal
P8-O2_t10,P8-O2_t10,P8-O2,10,P8-O2,ictal
P8-O2_t11,P8-O2_t11,P8-O2,11,P8-O2,ictal
P8-O2_t12,P8-O2_t12,P8-O2,12,P8-O2,ictal
P8-O2_t13,P8-O2_t13,P8-O2,13,P8-O2,ictal
P8-O2_t14,P8-O2_t14,P8-O2,14,P8-O2,ictal
P8-O2_t15,P8-O2_t15,P8-O2,15,P8-O2,ictal
P8-O2_t16,P8-O2_t16,P8-O2,16,P8-O2,ictal
P8-O2_t17,P8-O2_t17,P8-O2,17,P8-O2,ictal
P8-O2_t18,P8-O2_t18,P8-O2,18,P8-O2,ictal
P8-O2_t19,P8-O2_t19,P8-O2,19,P8-O2,ictal
P8-O2_t20,P8-O2_t20,P8-O2,20,P8-O2,ictal
P8-O2_t21,P8-O2_t21,P8-O2,21,P8-O2,ictal
P8-O2_t22,P8-O2_t22,P8-O2,22,P8-O2,ictal
P8-O2_t23,P8-O2_t23,P8-O2,23,P8-O2,ictal
P8-O2_t24,P8-O2_t24,P8-O2,24,P8-O2,ictal
P8-O2_t25,P8-O2_t25,P8-O2,25,P8-O2,ictal
P8-O2_t26,P8-O2_t26,P8-O2,26,P8-O2,ictal
P8-O2_t27,P8-O2_t27,P8-O2,27,P8-O2,ictal
P8-O2_t28,P8-O2_t28,P8-O2,28,P8-O2,ictal
P8-O2_t29,P8-O2_t29,P8-O2,29,P8-O2,ictal
P8-O2_t30,P8-O2_t30,P8-O2,30,P8-O2,ictal
P8-O2_t31,P8-O2_t31,P8-O2,31,P8-O2,ictal
P8-O2_t32,P8-O2_t32,P8-O2,32,P8-O2,ictal
P8-O2_t33,P8-O2_t33,P8-O2,33,P8-O2,ictal
P8-O2_t34,P8-O2_t34,P8-O2,34,P8-O2,ictal
P8-O2_t35,P8-O2_t35,P8-O2,35,P8-O2,ictal
P8-O2_t36,P8-O2_t36,P8-O2,36,P8-O2,ictal
P8-O2_t37,P8-O2_t37,P8-O2,37,P8-O2,ictal
P8-O2_t38,P8-O2_t38,P8-O2,38,P8-O2,ictal
P8-O2_t39,P8-O2_t39,P8-O2,39,P8-O2,ictal
P8-O2_t40,P8-O2_t40,P8-O2,40,P8-O2,ictal
P8-O2_t41,P8-O2_t41,P8-O2,41,P8-O2,ictal
P8-O2_t42,P8-O2_t42,P8-O2,42,P8-O2,ictal
P8-O2_t43,P8-O2_t43,P8-O2,43,P8-O2,ictal
P8-O2_t44,P8-O2_t44,P8-O2,44,P8-O2,ictal
P8-O2_t45,P8-O2_t45,P8-O2,45,P8-O2,ictal
P8-O2_t46,P8-O2_t46,P8-O2,46,P8-O2,ictal
P8-O2_t47,P8-O2_t47,P8-O2,47,P8-O2,ictal
P8-O2_t48,P8-O2_t48,P8-O2,48,P8-O2,ictal
P8-O2_t49,P8-O2_t49,P8-O2,49,P8-O2,ictal
P8-O2_t50,P8-O2_t50,P8-O2,50,P8-O2,ictal
P8-O2_t51,P8-O2_t51,P8-O2,51,P8-O2,ictal
P8-O2_t52,P8-O2_t52,P8-O2,52,P8-O2,ictal
P8-O2_t53,P8-O2_t53,P8-O2,53,P8-O2,ictal
P8-O2_t54,P8-O2_t54,P8-O2,54,P8-O2,ictal
P8-O2_t55,P8-O2_t55,P8-O2,55,P8-O2,ictal
P8-O2_t56,P8-O2_t56,P8-O2,56,P8-O2,ictal
P8-O2_t57,P8-O2_t57,P8-O2,57,P8-O2,ictal
P8-O2_t58,P8-O2_t58,P8-O2,58,P8-O2,ictal
P8-O2_t59,P8-O2_t59,P8-O2,59,P8-O2,ictal
P8-O2_t60,P8-O2_t60,P8-O2,60,P8-O2,ictal
P8-O2_t61,P8-O2_t61,P8-O2,61,P8-O2,ictal
P8-O2_t62,P8-O2_t62,P8-O2,62,P8-O2,ictal
P8-O2_t63,P8-O2_t63,P8-O2,63,P8-O2,ictal
P8-O2_t64,P8-O2_t64,P8-O2,64,P8-O2,ictal
P8-O2_t65,P8-O2_t65,P8-O2,65,P8-O2,ictal
P8-O2_t66,P8-O2_t66,P8-O2,66,P8-O2,ictal
P8-O2_t67,P8-O2_t67,P8-O2,67,P8-O2,ictal
P8-O2_t68,P8-O2_t68,P8-O2,68,P8-O2,ictal
P8-O2_t69,P8-O2_t69,P8-O2,69,P8-O2,ictal
P8-O2_t70,P8-O2_t70,P8-O2,70,P8-O2,ictal
P8-O2_t71,P8-O2_t71,P8-O2,71,P8-O2,ictal
P8-O2_t72,P8-O2_t72,P8-O2,72,P8-O2,ictal
P8-O2_t73,P8-O2_t73,P8-O2,73,P8-O2,ictal
P8-O2_t74,P8-O2_t74,P8-O2,74,P8-O2,ictal
P8-O2_t75,P8-O2_t75,P8-O2,75,P8-O2,ictal
P8-O2_t76,P8-O2_t76,P8-O2,76,P8-O2,ictal
P8-O2_t77,P8-O2_t77,P8-O2,77,P8-O2,ictal
P8-O2_t78,P8-O2_t78,P8-O2,78,P8-O2,ictal
P8-O2_t79,P8-O2_t79,P8-O2,79,P8-O2,ictal
P8-O2_t80,P8-O2_t80,P8-O2,80,P8-O2,ictal
P8-O2_t81,P8-O2_t81,P8-O2,81,P8-O2,ictal
P8-O2_t82,P8-O2_t82,P8-O2,82,P8-O2,ictal
P8-O2_t83,P8-O2_t83,P8-O2,83,P8-O2,ictal
P8-O2_t84,P8-O2_t84,P8-O2,84,P8-O2,ictal
P8-O2_t85,P8-O2_t85,P8-O2,85,P8-O2,ictal
P8-O2_t86,P8-O2_t86,P8-O2,86,P8-O2,ictal
P8-O2_t87,P8-O2_t87,P8-O2,87,P8-O2,ictal
P8-O2_t88,P8-O2_t88,P8-O2,88,P8-O2,ictal
P8-O2_t89,P8-O2_t89,P8-O2,89,P8-O2,ictal
P8-O2_t90,P8-O2_t90,P8-O2,90,P8-O2,ictal
P8-O2_t91,P8-O2_t91,P8-O2,91,P8-O2,ictal
P8-O2_t92,P8-O2_t92,P8-O2,92,P8-O2,ictal
P8-O2_t93,P8-O2_t93,P8-O2,93,P8-O2,ictal
P8-O2_t94,P8-O2_t94,P8-O2,94,P8-O2,ictal
P8-O2_t95,P8-O2_t95,P8-O2,95,P8-O2,ictal
P8-O2_t96,P8-O2_t96,P8-O2,96,P8-O2,ictal
P8-O2_t97,P8-O2_t97,P8-O2,97,P8-O2,ictal
P8-O2_t98,P8-O2_t98,P8-O2,98,P8-O2,ictal
P8-O2_t99,P8-O2_t99,P8-O2,99,P8-O2,ictal
P8-O2_t100,P8-O2_t100,P8-O2,100,P8-O2,ictal
P8-O2_t101,P8-O2_t101,P8-O2,101,P8-O2,ictal
P8-O2_t102,P8-O2_t102,P8-O2,102,P8-O2,ictal
P8-O2_t103,P8-O2_t103,P8-O2,103,P8-O2,ictal
P8-O2_t104,P8-O2_t104,P8-O2,104,P8-O2,ictal
P8-O2_t105,P8-O2_t105,P8-O2,105,P8-O2,ictal
P8-O2_t106,P8-O2_t106,P8-O2,106,P8-O2,ictal
P8-O2_t107,P8-O2_t107,P8-O2,107,P8-O2,ictal
P8-O2_t108,P8-O2_t108,P8-O2,108,P8-O2,ictal
P8-O2_t109,P8-O2_t109,P8-O2,109,P8-O2,ictal
P8-O2_t110,P8-O2_t110,P8-O2,110,P8-O2,ictal
P8-O2_t111,P8-O2_t111,P8-O2,111,P8-O2,ictal
P8-O2_t112,P8-O2_t112,P8-O2,112,P8-O2,ictal
P8-O2_t113,P8-O2_t113,P8-O2,113,P8-O2,ictal
P8-O2_t114,P8-O2_t114,P8-O2,114,P8-O2,ictal
P8-O2_t115,P8-O2_t115,P8-O2,115,P8-O2,ictal
P8-O2_t116,P8-O2_t116,P8-O2,116,P8-O2,ictal
P8-O2_t117,P8-O2_t117,P8-O2,117,P8-O2,ictal
P8-O2_t118,P8-O2_t118,P8-O2,118,P8-O2,ictal
P8-O2_t119,P8-O2_t119,P8-O2,119,P8-O2,ictal
P8-O2_t120,P8-O2_t120,P8-O2,120,P8-O2,ictal
P8-O2_t121,P8-O2_t121,P8-O2,121,P8-O2,ictal
P8-O2_t122,P8-O2_t122,P8-O2,122,P8-O2,ictal
P8-O2_t123,P8-O2_t123,P8-O2,123,P8-O2,ictal
P8-O2_t124,P8-O2_t124,P8-O2,124,P8-O2,ictal
P8-O2_t125,P8-O2_t125,P8-O2,125,P8-O2,ictal
P8-O2_t126,P8-O2_t126,P8-O2,126,P8-O2,ictal
P8-O2_t127,P8-O2_t127,P8-O2,127,P8-O2,ictal
P8-O2_t128,P8-O2_t128,P8-O2,128,P8-O2,ictal
P8-O2_t129,P8-O2_t129,P8-O2,129,P8-O2,ictal
P8-O2_t130,P8-O2_t130,P8-O2,130,P8-O2,ictal
P8-O2_t131,P8-O2_t131,P8-O2,131,P8-O2,ictal
P8-O2_t132,P8-O2_t132,P8-O2,132,P8-O2,ictal
P8-O2_t133,P8-O2_t133,P8-O2,133,P8-O2,ictal
P8-O2_t134,P8-O2_t134,P8-O2,134,P8-O2,ictal
P8-O2_t135,P8-O2_t135,P8-O2,135,P8-O2,ictal
P8-O2_t136,P8-O2_t136,P8-O2,136,P8-O2,ictal
P8-O2_t137,P8-O2_t137,P8-O2,137,P8-O2,ictal
P8-O2_t138,P8-O2_t138,P8-O2,138,P8-O2,ictal
P8-O2_t139,P8-O2_t139,P8-O2,139,P8-O2,ictal
P8-O2_t140,P8-O2_t140,P8-O2,140,P8-O2,ictal
P8-O2_t141,P8-O2_t141,P8-O2,141,P8-O2,ictal
P8-O2_t142,P8-O2_t142,P8-O2,142,P8-O2,ictal
P8-O2_t143,P8-O2_t143,P8-O2,143,P8-O2,ictal
P8-O2_t144,P8-O2_t144,P8-O2,144,P8-O2,ictal
P8-O2_t145,P8-O2_t145,P8-O2,145,P8-O2,ictal
P8-O2_t146,P8-O2_t146,P8-O2,146,P8-O2,ictal
P8-O2_t147,P8-O2_t147,P8-O2,147,P8-O2,ictal
P8-O2_t148,P8-O2_t148,P8-O2,148,P8-O2,ictal
P8-O2_t149,P8-O2_t149,P8-O2,149,P8-O2,ictal
P8-O2_t150,P8-O2_t150,P8-O2,150,P8-O2,ictal
P8-O2_t151,P8-O2_t151,P8-O2,151,P8-O2,ictal
P8-O2_t152,P8-O2_t152,P8-O2,152,P8-O2,ictal
P8-O2_t153,P8-O2_t153,P8-O2,153,P8-O2,ictal
P8-O2_t154,P8-O2_t154,P8-O2,154,P8-O2,ictal
P8-O2_t155,P8-O2_t155,P8-O2,155,P8-O2,ictal
P8-O2_t156,P8-O2_t156,P8-O2,156,P8-O2,ictal
P8-O2_t157,P8-O2_t157,P8-O2,157,P8-O2,ictal
P8-O2_t158,P8-O2_t158,P8-O2,158,P8-O2,ictal
P8-O2_t159,P8-O2_t159,P8-O2,159,P8-O2,ictal
P8-O2_t160,P8-O2_t160,P8-O2,160,P8-O2,ictal
P8-O2_t161,P8-O2_t161,P8-O2,161,P8-O2,ictal
P8-O2_t162,P8-O2_t162,P8-O2,162,P8-O2,ictal
P8-O2_t163,P8-O2_t163,P8-O2,163,P8-O2,ictal
P8-O2_t164,P8-O2_t164,P8-O2,164,P8-O2,ictal
P8-O2_t165,P8-O2_t165,P8-O2,165,P8-O2,ictal
P8-O2_t166,P8-O2_t166,P8-O2,166,P8-O2,ictal
P8-O2_t167,P8-O2_t167,P8-O2,167,P8-O2,ictal
P8-O2_t168,P8-O2_t168,P8-O2,168,P8-O2,ictal
P8-O2_t169,P8-O2_t169,P8-O2,169,P8-O2,ictal
P8-O2_t170,P8-O2_t170,P8-O2,170,P8-O2,ictal
P8-O2_t171,P8-O2_t171,P8-O2,171,P8-O2,ictal
P8-O2_t172,P8-O2_t172,P8-O2,172,P8-O2,ictal
P8-O2_t173,P8-O2_t173,P8-O2,173,P8-O2,ictal
P8-O2_t174,P8-O2_t174,P8-O2,174,P8-O2,ictal
P8-O2_t175,P8-O2_t175,P8-O2,175,P8-O2,ictal
P8-O2_t176,P8-O2_t176,P8-O2,176,P8-O2,ictal
P8-O2_t177,P8-O2_t177,P8-O2,177,P8-O2,ictal
P8-O2_t178,P8-O2_t178,P8-O2,178,P8-O2,ictal
P8-O2_t179,P8-O2_t179,P8-O2,179,P8-O2,ictal
P8-O2_t180,P8-O2_t180,P8-O2,180,P8-O2,ictal
P8-O2_t181,P8-O2_t181,P8-O2,181,P8-O2,ictal
P8-O2_t182,P8-O2_t182,P8-O2,182,P8-O2,ictal
P8-O2_t183,P8-O2_t183,P8-O2,183,P8-O2,ictal
P8-O2_t184,P8-O2_t184,P8-O2,184,P8-O2,ictal
P8-O2_t185,P8-O2_t185,P8-O2,185,P8-O2,ictal
P8-O2_t186,P8-O2_t186,P8-O2,186,P8-O2,ictal
P8-O2_t187,P8-O2_t187,P8-O2,187,P8-O2,ictal
P8-O2_t188,P8-O2_t188,P8-O2,188,P8-O2,ictal
P8-O2_t189,P8-O2_t189,P8-O2,189,P8-O2,ictal
P8-O2_t190,P8-O2_t190,P8-O2,190,P8-O2,ictal
P8-O2_t191,P8-O2_t191,P8-O2,191,P8-O2,ictal
P8-O2_t192,P8-O2_t192,P8-O2,192,P8-O2,ictal
P8-O2_t193,P8-O2_t193,P8-O2,193,P8-O2,ictal
P8-O2_t194,P8-O2_t194,P8-O2,194,P8-O2,ictal
P8-O2_t195,P8-O2_t195,P8-O2,195,P8-O2,ictal
P8-O2_t196,P8-O2_t196,P8-O2,196,P8-O2,ictal
P8-O2_t197,P8-O2_t197,P8-O2,197,P8-O2,ictal
P8-O2_t198,P8-O2_t198,P8-O2,198,P8-O2,ictal
P8-O2_t199,P8-O2_t199,P8-O2,199,P8-O2,ictal
P8-O2_t200,P8-O2_t200,P8-O2,200,P8-O2,ictal
