Source,Target,source_label,target_label,edge_type,layer,weight
F7-T7_ord_12304,P7-T7_ord_12304,F7-T7_ord_12304,P7-T7_ord_12304,inter,F7-T7<->P7-T7,0.1
F7-T7_ord_12304,T7-FT9_ord_12304,F7-T7_ord_12304,T7-FT9_ord_12304,inter,F7-T7<->T7-FT9,0.1
F7-T7_ord_12304,FT9-FT10_ord_12304,F7-T7_ord_12304,FT9-FT10_ord_12304,inter,F7-T7<->FT9-FT10,0.1
F7-T7_ord_12304,FT10-T8_ord_12304,F7-T7_ord_12304,FT10-T8_ord_12304,inter,F7-T7<->FT10-T8,0.1
F7-T7_ord_12304,T8-P8-1_ord_12304,F7-T7_ord_12304,T8-P8-1_ord_12304,inter,F7-T7<->T8-P8-1,0.1
T7-P7_ord_12304,P7-O1_ord_12304,T7-P7_ord_12304,P7-O1_ord_12304,inter,T7-P7<->P7-O1,0.1
T7-P7_ord_12304,FP1-F3_ord_12304,T7-P7_ord_12304,FP1-F3_ord_12304,inter,T7-P7<->FP1-F3,0.1
T7-P7_ord_12304,F3-C3_ord_12304,T7-P7_ord_12304,F3-C3_ord_12304,inter,T7-P7<->F3-C3,0.1
T7-P7_ord_12304,C3-P3_ord_12304,T7-P7_ord_12304,C3-P3_ord_12304,inter,T7-P7<->C3-P3,0.1
T7-P7_ord_12304,P3-O1_ord_12304,T7-P7_ord_12304,P3-O1_ord_12304,inter,T7-P7<->P3-O1,0.1
T7-P7_ord_12304,FP2-F4_ord_12304,T7-P7_ord_12304,FP2-F4_ord_12304,inter,T7-P7<->FP2-F4,0.1
T7-P7_ord_12304,F4-C4_ord_12304,T7-P7_ord_12304,F4-C4_ord_12304,inter,T7-P7<->F4-C4,0.1
T7-P7_ord_12304,C4-P4_ord_12304,T7-P7_ord_12304,C4-P4_ord_12304,inter,T7-P7<->C4-P4,0.1
T7-P7_ord_12304,P4-O2_ord_12304,T7-P7_ord_12304,P4-O2_ord_12304,inter,T7-P7<->P4-O2,0.1
T7-P7_ord_12304,FP2-F8_ord_12304,T7-P7_ord_12304,FP2-F8_ord_12304,inter,T7-P7<->FP2-F8,0.1
T7-P7_ord_12304,F8-T8_ord_12304,T7-P7_ord_12304,F8-T8_ord_12304,inter,T7-P7<->F8-T8,0.1
T7-P7_ord_12304,T8-P8-0_ord_12304,T7-P7_ord_12304,T8-P8-0_ord_12304,inter,T7-P7<->T8-P8-0,0.1
T7-P7_ord_12304,P8-O2_ord_12304,T7-P7_ord_12304,P8-O2_ord_12304,inter,T7-P7<->P8-O2,0.1
T7-P7_ord_12304,FZ-CZ_ord_12304,T7-P7_ord_12304,FZ-CZ_ord_12304,inter,T7-P7<->FZ-CZ,0.1
T7-P7_ord_12304,CZ-PZ_ord_12304,T7-P7_ord_12304,CZ-PZ_ord_12304,inter,T7-P7<->CZ-PZ,0.1
T7-P7_ord_12304,P7-T7_ord_12304,T7-P7_ord_12304,P7-T7_ord_12304,inter,T7-P7<->P7-T7,0.1
T7-P7_ord_12304,T7-FT9_ord_12304,T7-P7_ord_12304,T7-FT9_ord_12304,inter,T7-P7<->T7-FT9,0.1
T7-P7_ord_12304,FT9-FT10_ord_12304,T7-P7_ord_12304,FT9-FT10_ord_12304,inter,T7-P7<->FT9-FT10,0.1
T7-P7_ord_12304,FT10-T8_ord_12304,T7-P7_ord_12304,FT10-T8_ord_12304,inter,T7-P7<->FT10-T8,0.1
T7-P7_ord_12304,T8-P8-1_ord_12304,T7-P7_ord_12304,T8-P8-1_ord_12304,inter,T7-P7<->T8-P8-1,0.1
P7-O1_ord_12304,FP1-F3_ord_12304,P7-O1_ord_12304,FP1-F3_ord_12304,inter,P7-O1<->FP1-F3,0.1
P7-O1_ord_12304,F3-C3_ord_12304,P7-O1_ord_12304,F3-C3_ord_12304,inter,P7-O1<->F3-C3,0.1
P7-O1_ord_12304,C3-P3_ord_12304,P7-O1_ord_12304,C3-P3_ord_12304,inter,P7-O1<->C3-P3,0.1
P7-O1_ord_12304,P3-O1_ord_12304,P7-O1_ord_12304,P3-O1_ord_12304,inter,P7-O1<->P3-O1,0.1
P7-O1_ord_12304,FP2-F4_ord_12304,P7-O1_ord_12304,FP2-F4_ord_12304,inter,P7-O1<->FP2-F4,0.1
P7-O1_ord_12304,F4-C4_ord_12304,P7-O1_ord_12304,F4-C4_ord_12304,inter,P7-O1<->F4-C4,0.1
P7-O1_ord_12304,C4-P4_ord_12304,P7-O1_ord_12304,C4-P4_ord_12304,inter,P7-O1<->C4-P4,0.1
P7-O1_ord_12304,P4-O2_ord_12304,P7-O1_ord_12304,P4-O2_ord_12304,inter,P7-O1<->P4-O2,0.1
P7-O1_ord_12304,FP2-F8_ord_12304,P7-O1_ord_12304,FP2-F8_ord_12304,inter,P7-O1<->FP2-F8,0.1
P7-O1_ord_12304,F8-T8_ord_12304,P7-O1_ord_12304,F8-T8_ord_12304,inter,P7-O1<->F8-T8,0.1
P7-O1_ord_12304,T8-P8-0_ord_12304,P7-O1_ord_12304,T8-P8-0_ord_12304,inter,P7-O1<->T8-P8-0,0.1
P7-O1_ord_12304,P8-O2_ord_12304,P7-O1_ord_12304,P8-O2_ord_12304,inter,P7-O1<->P8-O2,0.1
P7-O1_ord_12304,FZ-CZ_ord_12304,P7-O1_ord_12304,FZ-CZ_ord_12304,inter,P7-O1<->FZ-CZ,0.1
P7-O1_ord_12304,CZ-PZ_ord_12304,P7-O1_ord_12304,CZ-PZ_ord_12304,inter,P7-O1<->CZ-PZ,0.1
P7-O1_ord_12304,P7-T7_ord_12304,P7-O1_ord_12304,P7-T7_ord_12304,inter,P7-O1<->P7-T7,0.1
P7-O1_ord_12304,T7-FT9_ord_12304,P7-O1_ord_12304,T7-FT9_ord_12304,inter,P7-O1<->T7-FT9,0.1
P7-O1_ord_12304,FT9-FT10_ord_12304,P7-O1_ord_12304,FT9-FT10_ord_12304,inter,P7-O1<->FT9-FT10,0.1
P7-O1_ord_12304,FT10-T8_ord_12304,P7-O1_ord_12304,FT10-T8_ord_12304,inter,P7-O1<->FT10-T8,0.1
P7-O1_ord_12304,T8-P8-1_ord_12304,P7-O1_ord_12304,T8-P8-1_ord_12304,inter,P7-O1<->T8-P8-1,0.1
FP1-F3_ord_12304,F3-C3_ord_12304,FP1-F3_ord_12304,F3-C3_ord_12304,inter,FP1-F3<->F3-C3,0.1
FP1-F3_ord_12304,C3-P3_ord_12304,FP1-F3_ord_12304,C3-P3_ord_12304,inter,FP1-F3<->C3-P3,0.1
FP1-F3_ord_12304,P3-O1_ord_12304,FP1-F3_ord_12304,P3-O1_ord_12304,inter,FP1-F3<->P3-O1,0.1
FP1-F3_ord_12304,FP2-F4_ord_12304,FP1-F3_ord_12304,FP2-F4_ord_12304,inter,FP1-F3<->FP2-F4,0.1
FP1-F3_ord_12304,F4-C4_ord_12304,FP1-F3_ord_12304,F4-C4_ord_12304,inter,FP1-F3<->F4-C4,0.1
FP1-F3_ord_12304,C4-P4_ord_12304,FP1-F3_ord_12304,C4-P4_ord_12304,inter,FP1-F3<->C4-P4,0.1
FP1-F3_ord_12304,P4-O2_ord_12304,FP1-F3_ord_12304,P4-O2_ord_12304,inter,FP1-F3<->P4-O2,0.1
FP1-F3_ord_12304,FP2-F8_ord_12304,FP1-F3_ord_12304,FP2-F8_ord_12304,inter,FP1-F3<->FP2-F8,0.1
FP1-F3_ord_12304,F8-T8_ord_12304,FP1-F3_ord_12304,F8-T8_ord_12304,inter,FP1-F3<->F8-T8,0.1
FP1-F3_ord_12304,T8-P8-0_ord_12304,FP1-F3_ord_12304,T8-P8-0_ord_12304,inter,FP1-F3<->T8-P8-0,0.1
FP1-F3_ord_12304,P8-O2_ord_12304,FP1-F3_ord_12304,P8-O2_ord_12304,inter,FP1-F3<->P8-O2,0.1
FP1-F3_ord_12304,FZ-CZ_ord_12304,FP1-F3_ord_12304,FZ-CZ_ord_12304,inter,FP1-F3<->FZ-CZ,0.1
FP1-F3_ord_12304,CZ-PZ_ord_12304,FP1-F3_ord_12304,CZ-PZ_ord_12304,inter,FP1-F3<->CZ-PZ,0.1
FP1-F3_ord_12304,P7-T7_ord_12304,FP1-F3_ord_12304,P7-T7_ord_12304,inter,FP1-F3<->P7-T7,0.1
FP1-F3_ord_12304,T7-FT9_ord_12304,FP1-F3_ord_12304,T7-FT9_ord_12304,inter,FP1-F3<->T7-FT9,0.1
FP1-F3_ord_12304,FT9-FT10_ord_12304,FP1-F3_ord_12304,FT9-FT10_ord_12304,inter,FP1-F3<->FT9-FT10,0.1
FP1-F3_ord_12304,FT10-T8_ord_12304,FP1-F3_ord_12304,FT10-T8_ord_12304,inter,FP1-F3<->FT10-T8,0.1
FP1-F3_ord_12304,T8-P8-1_ord_12304,FP1-F3_ord_12304,T8-P8-1_ord_12304,inter,FP1-F3<->T8-P8-1,0.1
F3-C3_ord_12304,C3-P3_ord_12304,F3-C3_ord_12304,C3-P3_ord_12304,inter,F3-C3<->C3-P3,0.1
F3-C3_ord_12304,P3-O1_ord_12304,F3-C3_ord_12304,P3-O1_ord_12304,inter,F3-C3<->P3-O1,0.1
F3-C3_ord_12304,FP2-F4_ord_12304,F3-C3_ord_12304,FP2-F4_ord_12304,inter,F3-C3<->FP2-F4,0.1
F3-C3_ord_12304,F4-C4_ord_12304,F3-C3_ord_12304,F4-C4_ord_12304,inter,F3-C3<->F4-C4,0.1
F3-C3_ord_12304,C4-P4_ord_12304,F3-C3_ord_12304,C4-P4_ord_12304,inter,F3-C3<->C4-P4,0.1
F3-C3_ord_12304,P4-O2_ord_12304,F3-C3_ord_12304,P4-O2_ord_12304,inter,F3-C3<->P4-O2,0.1
F3-C3_ord_12304,FP2-F8_ord_12304,F3-C3_ord_12304,FP2-F8_ord_12304,inter,F3-C3<->FP2-F8,0.1
F3-C3_ord_12304,F8-T8_ord_12304,F3-C3_ord_12304,F8-T8_ord_12304,inter,F3-C3<->F8-T8,0.1
F3-C3_ord_12304,T8-P8-0_ord_12304,F3-C3_ord_12304,T8-P8-0_ord_12304,inter,F3-C3<->T8-P8-0,0.1
F3-C3_ord_12304,P8-O2_ord_12304,F3-C3_ord_12304,P8-O2_ord_12304,inter,F3-C3<->P8-O2,0.1
F3-C3_ord_12304,FZ-CZ_ord_12304,F3-C3_ord_12304,FZ-CZ_ord_12304,inter,F3-C3<->FZ-CZ,0.1
F3-C3_ord_12304,CZ-PZ_ord_12304,F3-C3_ord_12304,CZ-PZ_ord_12304,inter,F3-C3<->CZ-PZ,0.1
F3-C3_ord_12304,P7-T7_ord_12304,F3-C3_ord_12304,P7-T7_ord_12304,inter,F3-C3<->P7-T7,0.1
F3-C3_ord_12304,T7-FT9_ord_12304,F3-C3_ord_12304,T7-FT9_ord_12304,inter,F3-C3<->T7-FT9,0.1
F3-C3_ord_12304,FT9-FT10_ord_12304,F3-C3_ord_12304,FT9-FT10_ord_12304,inter,F3-C3<->FT9-FT10,0.1
F3-C3_ord_12304,FT10-T8_ord_12304,F3-C3_ord_12304,FT10-T8_ord_12304,inter,F3-C3<->FT10-T8,0.1
F3-C3_ord_12304,T8-P8-1_ord_12304,F3-C3_ord_12304,T8-P8-1_ord_12304,inter,F3-C3<->T8-P8-1,0.1
C3-P3_ord_12304,P3-O1_ord_12304,C3-P3_ord_12304,P3-O1_ord_12304,inter,C3-P3<->P3-O1,0.1
C3-P3_ord_12304,FP2-F4_ord_12304,C3-P3_ord_12304,FP2-F4_ord_12304,inter,C3-P3<->FP2-F4,0.1
C3-P3_ord_12304,F4-C4_ord_12304,C3-P3_ord_12304,F4-C4_ord_12304,inter,C3-P3<->F4-C4,0.1
C3-P3_ord_12304,C4-P4_ord_12304,C3-P3_ord_12304,C4-P4_ord_12304,inter,C3-P3<->C4-P4,0.1
C3-P3_ord_12304,P4-O2_ord_12304,C3-P3_ord_12304,P4-O2_ord_12304,inter,C3-P3<->P4-O2,0.1
C3-P3_ord_12304,FP2-F8_ord_12304,C3-P3_ord_12304,FP2-F8_ord_12304,inter,C3-P3<->FP2-F8,0.1
C3-P3_ord_12304,F8-T8_ord_12304,C3-P3_ord_12304,F8-T8_ord_12304,inter,C3-P3<->F8-T8,0.1
C3-P3_ord_12304,T8-P8-0_ord_12304,C3-P3_ord_12304,T8-P8-0_ord_12304,inter,C3-P3<->T8-P8-0,0.1
C3-P3_ord_12304,P8-O2_ord_12304,C3-P3_ord_12304,P8-O2_ord_12304,inter,C3-P3<->P8-O2,0.1
C3-P3_ord_12304,FZ-CZ_ord_12304,C3-P3_ord_12304,FZ-CZ_ord_12304,inter,C3-P3<->FZ-CZ,0.1
C3-P3_ord_12304,CZ-PZ_ord_12304,C3-P3_ord_12304,CZ-PZ_ord_12304,inter,C3-P3<->CZ-PZ,0.1
C3-P3_ord_12304,P7-T7_ord_12304,C3-P3_ord_12304,P7-T7_ord_12304,inter,C3-P3<->P7-T7,0.1
C3-P3_ord_12304,T7-FT9_ord_12304,C3-P3_ord_12304,T7-FT9_ord_12304,inter,C3-P3<->T7-FT9,0.1
C3-P3_ord_12304,FT9-FT10_ord_12304,C3-P3_ord_12304,FT9-FT10_ord_12304,inter,C3-P3<->FT9-FT10,0.1
C3-P3_ord_12304,FT10-T8_ord_12304,C3-P3_ord_12304,FT10-T8_ord_12304,inter,C3-P3<->FT10-T8,0.1
C3-P3_ord_12304,T8-P8-1_ord_12304,C3-P3_ord_12304,T8-P8-1_ord_12304,inter,C3-P3<->T8-P8-1,0.1
P3-O1_ord_12304,FP2-F4_ord_12304,P3-O1_ord_12304,FP2-F4_ord_12304,inter,P3-O1<->FP2-F4,0.1
P3-O1_ord_12304,F4-C4_ord_12304,P3-O1_ord_12304,F4-C4_ord_12304,inter,P3-O1<->F4-C4,0.1
P3-O1_ord_12304,C4-P4_ord_12304,P3-O1_ord_12304,C4-P4_ord_12304,inter,P3-O1<->C4-P4,0.1
P3-O1_ord_12304,P4-O2_ord_12304,P3-O1_ord_12304,P4-O2_ord_12304,inter,P3-O1<->P4-O2,0.1
P3-O1_ord_12304,FP2-F8_ord_12304,P3-O1_ord_12304,FP2-F8_ord_12304,inter,P3-O1<->FP2-F8,0.1
P3-O1_ord_12304,F8-T8_ord_12304,P3-O1_ord_12304,F8-T8_ord_12304,inter,P3-O1<->F8-T8,0.1
P3-O1_ord_12304,T8-P8-0_ord_12304,P3-O1_ord_12304,T8-P8-0_ord_12304,inter,P3-O1<->T8-P8-0,0.1
P3-O1_ord_12304,P8-O2_ord_12304,P3-O1_ord_12304,P8-O2_ord_12304,inter,P3-O1<->P8-O2,0.1
P3-O1_ord_12304,FZ-CZ_ord_12304,P3-O1_ord_12304,FZ-CZ_ord_12304,inter,P3-O1<->FZ-CZ,0.1
P3-O1_ord_12304,CZ-PZ_ord_12304,P3-O1_ord_12304,CZ-PZ_ord_12304,inter,P3-O1<->CZ-PZ,0.1
P3-O1_ord_12304,P7-T7_ord_12304,P3-O1_ord_12304,P7-T7_ord_12304,inter,P3-O1<->P7-T7,0.1
P3-O1_ord_12304,T7-FT9_ord_12304,P3-O1_ord_12304,T7-FT9_ord_12304,inter,P3-O1<->T7-FT9,0.1
P3-O1_ord_12304,FT9-FT10_ord_12304,P3-O1_ord_12304,FT9-FT10_ord_12304,inter,P3-O1<->FT9-FT10,0.1
P3-O1_ord_12304,FT10-T8_ord_12304,P3-O1_ord_12304,FT10-T8_ord_12304,inter,P3-O1<->FT10-T8,0.1
P3-O1_ord_12304,T8-P8-1_ord_12304,P3-O1_ord_12304,T8-P8-1_ord_12304,inter,P3-O1<->T8-P8-1,0.1
FP2-F4_ord_12304,F4-C4_ord_12304,FP2-F4_ord_12304,F4-C4_ord_12304,inter,FP2-F4<->F4-C4,0.1
FP2-F4_ord_12304,C4-P4_ord_12304,FP2-F4_ord_12304,C4-P4_ord_12304,inter,FP2-F4<->C4-P4,0.1
FP2-F4_ord_12304,P4-O2_ord_12304,FP2-F4_ord_12304,P4-O2_ord_12304,inter,FP2-F4<->P4-O2,0.1
FP2-F4_ord_12304,FP2-F8_ord_12304,FP2-F4_ord_12304,FP2-F8_ord_12304,inter,FP2-F4<->FP2-F8,0.1
FP2-F4_ord_12304,F8-T8_ord_12304,FP2-F4_ord_12304,F8-T8_ord_12304,inter,FP2-F4<->F8-T8,0.1
FP2-F4_ord_12304,T8-P8-0_ord_12304,FP2-F4_ord_12304,T8-P8-0_ord_12304,inter,FP2-F4<->T8-P8-0,0.1
FP2-F4_ord_12304,P8-O2_ord_12304,FP2-F4_ord_12304,P8-O2_ord_12304,inter,FP2-F4<->P8-O2,0.1
FP2-F4_ord_12304,FZ-CZ_ord_12304,FP2-F4_ord_12304,FZ-CZ_ord_12304,inter,FP2-F4<->FZ-CZ,0.1
FP2-F4_ord_12304,CZ-PZ_ord_12304,FP2-F4_ord_12304,CZ-PZ_ord_12304,inter,FP2-F4<->CZ-PZ,0.1
FP2-F4_ord_12304,P7-T7_ord_12304,FP2-F4_ord_12304,P7-T7_ord_12304,inter,FP2-F4<->P7-T7,0.1
FP2-F4_ord_12304,T7-FT9_ord_12304,FP2-F4_ord_12304,T7-FT9_ord_12304,inter,FP2-F4<->T7-FT9,0.1
FP2-F4_ord_12304,FT9-FT10_ord_12304,FP2-F4_ord_12304,FT9-FT10_ord_12304,inter,FP2-F4<->FT9-FT10,0.1
FP2-F4_ord_12304,FT10-T8_ord_12304,FP2-F4_ord_12304,FT10-T8_ord_12304,inter,FP2-F4<->FT10-T8,0.1
FP2-F4_ord_12304,T8-P8-1_ord_12304,FP2-F4_ord_12304,T8-P8-1_ord_12304,inter,FP2-F4<->T8-P8-1,0.1
F4-C4_ord_12304,C4-P4_ord_12304,F4-C4_ord_12304,C4-P4_ord_12304,inter,F4-C4<->C4-P4,0.1
F4-C4_ord_12304,P4-O2_ord_12304,F4-C4_ord_12304,P4-O2_ord_12304,inter,F4-C4<->P4-O2,0.1
F4-C4_ord_12304,FP2-F8_ord_12304,F4-C4_ord_12304,FP2-F8_ord_12304,inter,F4-C4<->FP2-F8,0.1
F4-C4_ord_12304,F8-T8_ord_12304,F4-C4_ord_12304,F8-T8_ord_12304,inter,F4-C4<->F8-T8,0.1
F4-C4_ord_12304,T8-P8-0_ord_12304,F4-C4_ord_12304,T8-P8-0_ord_12304,inter,F4-C4<->T8-P8-0,0.1
F4-C4_ord_12304,P8-O2_ord_12304,F4-C4_ord_12304,P8-O2_ord_12304,inter,F4-C4<->P8-O2,0.1
F4-C4_ord_12304,FZ-CZ_ord_12304,F4-C4_ord_12304,FZ-CZ_ord_12304,inter,F4-C4<->FZ-CZ,0.1
F4-C4_ord_12304,CZ-PZ_ord_12304,F4-C4_ord_12304,CZ-PZ_ord_12304,inter,F4-C4<->CZ-PZ,0.1
F4-C4_ord_12304,P7-T7_ord_12304,F4-C4_ord_12304,P7-T7_ord_12304,inter,F4-C4<->P7-T7,0.1
F4-C4_ord_12304,T7-FT9_ord_12304,F4-C4_ord_12304,T7-FT9_ord_12304,inter,F4-C4<->T7-FT9,0.1
F4-C4_ord_12304,FT9-FT10_ord_12304,F4-C4_ord_12304,FT9-FT10_ord_12304,inter,F4-C4<->FT9-FT10,0.1
F4-C4_ord_12304,FT10-T8_ord_12304,F4-C4_ord_12304,FT10-T8_ord_12304,inter,F4-C4<->FT10-T8,0.1
F4-C4_ord_12304,T8-P8-1_ord_12304,F4-C4_ord_12304,T8-P8-1_ord_12304,inter,F4-C4<->T8-P8-1,0.1
C4-P4_ord_12304,P4-O2_ord_12304,C4-P4_ord_12304,P4-O2_ord_12304,inter,C4-P4<->P4-O2,0.1
C4-P4_ord_12304,FP2-F8_ord_12304,C4-P4_ord_12304,FP2-F8_ord_12304,inter,C4-P4<->FP2-F8,0.1
C4-P4_ord_12304,F8-T8_ord_12304,C4-P4_ord_12304,F8-T8_ord_12304,inter,C4-P4<->F8-T8,0.1
C4-P4_ord_12304,T8-P8-0_ord_12304,C4-P4_ord_12304,T8-P8-0_ord_12304,inter,C4-P4<->T8-P8-0,0.1
C4-P4_ord_12304,P8-O2_ord_12304,C4-P4_ord_12304,P8-O2_ord_12304,inter,C4-P4<->P8-O2,0.1
C4-P4_ord_12304,FZ-CZ_ord_12304,C4-P4_ord_12304,FZ-CZ_ord_12304,inter,C4-P4<->FZ-CZ,0.1
C4-P4_ord_12304,CZ-PZ_ord_12304,C4-P4_ord_12304,CZ-PZ_ord_12304,inter,C4-P4<->CZ-PZ,0.1
C4-P4_ord_12304,P7-T7_ord_12304,C4-P4_ord_12304,P7-T7_ord_12304,inter,C4-P4<->P7-T7,0.1
C4-P4_ord_12304,T7-FT9_ord_12304,C4-P4_ord_12304,T7-FT9_ord_12304,inter,C4-P4<->T7-FT9,0.1
C4-P4_ord_12304,FT9-FT10_ord_12304,C4-P4_ord_12304,FT9-FT10_ord_12304,inter,C4-P4<->FT9-FT10,0.1
C4-P4_ord_12304,FT10-T8_ord_12304,C4-P4_ord_12304,FT10-T8_ord_12304,inter,C4-P4<->FT10-T8,0.1
C4-P4_ord_12304,T8-P8-1_ord_12304,C4-P4_ord_12304,T8-P8-1_ord_12304,inter,C4-P4<->T8-P8-1,0.1
P4-O2_ord_12304,FP2-F8_ord_12304,P4-O2_ord_12304,FP2-F8_ord_12304,inter,P4-O2<->FP2-F8,0.1
P4-O2_ord_12304,F8-T8_ord_12304,P4-O2_ord_12304,F8-T8_ord_12304,inter,P4-O2<->F8-T8,0.1
P4-O2_ord_12304,T8-P8-0_ord_12304,P4-O2_ord_12304,T8-P8-0_ord_12304,inter,P4-O2<->T8-P8-0,0.1
P4-O2_ord_12304,P8-O2_ord_12304,P4-O2_ord_12304,P8-O2_ord_12304,inter,P4-O2<->P8-O2,0.1
P4-O2_ord_12304,FZ-CZ_ord_12304,P4-O2_ord_12304,FZ-CZ_ord_12304,inter,P4-O2<->FZ-CZ,0.1
P4-O2_ord_12304,CZ-PZ_ord_12304,P4-O2_ord_12304,CZ-PZ_ord_12304,inter,P4-O2<->CZ-PZ,0.1
P4-O2_ord_12304,P7-T7_ord_12304,P4-O2_ord_12304,P7-T7_ord_12304,inter,P4-O2<->P7-T7,0.1
P4-O2_ord_12304,T7-FT9_ord_12304,P4-O2_ord_12304,T7-FT9_ord_12304,inter,P4-O2<->T7-FT9,0.1
P4-O2_ord_12304,FT9-FT10_ord_12304,P4-O2_ord_12304,FT9-FT10_ord_12304,inter,P4-O2<->FT9-FT10,0.1
P4-O2_ord_12304,FT10-T8_ord_12304,P4-O2_ord_12304,FT10-T8_ord_12304,inter,P4-O2<->FT10-T8,0.1
P4-O2_ord_12304,T8-P8-1_ord_12304,P4-O2_ord_12304,T8-P8-1_ord_12304,inter,P4-O2<->T8-P8-1,0.1
FP2-F8_ord_12304,F8-T8_ord_12304,FP2-F8_ord_12304,F8-T8_ord_12304,inter,FP2-F8<->F8-T8,0.1
FP2-F8_ord_12304,T8-P8-0_ord_12304,FP2-F8_ord_12304,T8-P8-0_ord_12304,inter,FP2-F8<->T8-P8-0,0.1
FP2-F8_ord_12304,P8-O2_ord_12304,FP2-F8_ord_12304,P8-O2_ord_12304,inter,FP2-F8<->P8-O2,0.1
FP2-F8_ord_12304,FZ-CZ_ord_12304,FP2-F8_ord_12304,FZ-CZ_ord_12304,inter,FP2-F8<->FZ-CZ,0.1
FP2-F8_ord_12304,CZ-PZ_ord_12304,FP2-F8_ord_12304,CZ-PZ_ord_12304,inter,FP2-F8<->CZ-PZ,0.1
FP2-F8_ord_12304,P7-T7_ord_12304,FP2-F8_ord_12304,P7-T7_ord_12304,inter,FP2-F8<->P7-T7,0.1
FP2-F8_ord_12304,T7-FT9_ord_12304,FP2-F8_ord_12304,T7-FT9_ord_12304,inter,FP2-F8<->T7-FT9,0.1
FP2-F8_ord_12304,FT9-FT10_ord_12304,FP2-F8_ord_12304,FT9-FT10_ord_12304,inter,FP2-F8<->FT9-FT10,0.1
FP2-F8_ord_12304,FT10-T8_ord_12304,FP2-F8_ord_12304,FT10-T8_ord_12304,inter,FP2-F8<->FT10-T8,0.1
FP2-F8_ord_12304,T8-P8-1_ord_12304,FP2-F8_ord_12304,T8-P8-1_ord_12304,inter,FP2-F8<->T8-P8-1,0.1
F8-T8_ord_12304,T8-P8-0_ord_12304,F8-T8_ord_12304,T8-P8-0_ord_12304,inter,F8-T8<->T8-P8-0,0.1
F8-T8_ord_12304,P8-O2_ord_12304,F8-T8_ord_12304,P8-O2_ord_12304,inter,F8-T8<->P8-O2,0.1
F8-T8_ord_12304,FZ-CZ_ord_12304,F8-T8_ord_12304,FZ-CZ_ord_12304,inter,F8-T8<->FZ-CZ,0.1
F8-T8_ord_12304,CZ-PZ_ord_12304,F8-T8_ord_12304,CZ-PZ_ord_12304,inter,F8-T8<->CZ-PZ,0.1
F8-T8_ord_12304,P7-T7_ord_12304,F8-T8_ord_12304,P7-T7_ord_12304,inter,F8-T8<->P7-T7,0.1
F8-T8_ord_12304,T7-FT9_ord_12304,F8-T8_ord_12304,T7-FT9_ord_12304,inter,F8-T8<->T7-FT9,0.1
F8-T8_ord_12304,FT9-FT10_ord_12304,F8-T8_ord_12304,FT9-FT10_ord_12304,inter,F8-T8<->FT9-FT10,0.1
F8-T8_ord_12304,FT10-T8_ord_12304,F8-T8_ord_12304,FT10-T8_ord_12304,inter,F8-T8<->FT10-T8,0.1
F8-T8_ord_12304,T8-P8-1_ord_12304,F8-T8_ord_12304,T8-P8-1_ord_12304,inter,F8-T8<->T8-P8-1,0.1
T8-P8-0_ord_12304,P8-O2_ord_12304,T8-P8-0_ord_12304,P8-O2_ord_12304,inter,T8-P8-0<->P8-O2,0.1
T8-P8-0_ord_12304,FZ-CZ_ord_12304,T8-P8-0_ord_12304,FZ-CZ_ord_12304,inter,T8-P8-0<->FZ-CZ,0.1
T8-P8-0_ord_12304,CZ-PZ_ord_12304,T8-P8-0_ord_12304,CZ-PZ_ord_12304,inter,T8-P8-0<->CZ-PZ,0.1
T8-P8-0_ord_12304,P7-T7_ord_12304,T8-P8-0_ord_12304,P7-T7_ord_12304,inter,T8-P8-0<->P7-T7,0.1
T8-P8-0_ord_12304,T7-FT9_ord_12304,T8-P8-0_ord_12304,T7-FT9_ord_12304,inter,T8-P8-0<->T7-FT9,0.1
T8-P8-0_ord_12304,FT9-FT10_ord_12304,T8-P8-0_ord_12304,FT9-FT10_ord_12304,inter,T8-P8-0<->FT9-FT10,0.1
T8-P8-0_ord_12304,FT10-T8_ord_12304,T8-P8-0_ord_12304,FT10-T8_ord_12304,inter,T8-P8-0<->FT10-T8,0.1
T8-P8-0_ord_12304,T8-P8-1_ord_12304,T8-P8-0_ord_12304,T8-P8-1_ord_12304,inter,T8-P8-0<->T8-P8-1,0.1
P8-O2_ord_12304,FZ-CZ_ord_12304,P8-O2_ord_12304,FZ-CZ_ord_12304,inter,P8-O2<->FZ-CZ,0.1
P8-O2_ord_12304,CZ-PZ_ord_12304,P8-O2_ord_12304,CZ-PZ_ord_12304,inter,P8-O2<->CZ-PZ,0.1
P8-O2_ord_12304,P7-T7_ord_12304,P8-O2_ord_12304,P7-T7_ord_12304,inter,P8-O2<->P7-T7,0.1
P8-O2_ord_12304,T7-FT9_ord_12304,P8-O2_ord_12304,T7-FT9_ord_12304,inter,P8-O2<->T7-FT9,0.1
P8-O2_ord_12304,FT9-FT10_ord_12304,P8-O2_ord_12304,FT9-FT10_ord_12304,inter,P8-O2<->FT9-FT10,0.1
P8-O2_ord_12304,FT10-T8_ord_12304,P8-O2_ord_12304,FT10-T8_ord_12304,inter,P8-O2<->FT10-T8,0.1
P8-O2_ord_12304,T8-P8-1_ord_12304,P8-O2_ord_12304,T8-P8-1_ord_12304,inter,P8-O2<->T8-P8-1,0.1
